Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2576","Palmkernel Oil","2012","2012","kg","0.05","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2576","Palmkernel Oil","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2576","Palmkernel Oil","2014","2014","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2576","Palmkernel Oil","2015","2015","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2576","Palmkernel Oil","2016","2016","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2576","Palmkernel Oil","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2576","Palmkernel Oil","2018","2018","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2576","Palmkernel Oil","2019","2019","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2576","Palmkernel Oil","2020","2020","kg","0.05","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2576","Palmkernel Oil","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2010","2010","kcal/cap/d","1.19","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2011","2011","kcal/cap/d","1.18","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2012","2012","kcal/cap/d","1.17","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2013","2013","kcal/cap/d","1.16","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2014","2014","kcal/cap/d","1.15","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2015","2015","kcal/cap/d","1.17","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2016","2016","kcal/cap/d","1.18","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2017","2017","kcal/cap/d","1.28","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2018","2018","kcal/cap/d","1.18","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2019","2019","kcal/cap/d","1.09","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2020","2020","kcal/cap/d","1.19","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2576","Palmkernel Oil","2021","2021","kcal/cap/d","1.2","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2576","Palmkernel Oil","2010","2010","million Kcal","135000","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2576","Palmkernel Oil","2011","2011","million Kcal","135000","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2576","Palmkernel Oil","2012","2012","million Kcal","135000","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2576","Palmkernel Oil","2013","2013","million Kcal","135000","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2576","Palmkernel Oil","2014","2014","million Kcal","135563.19","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2576","Palmkernel Oil","2015","2015","million Kcal","138180.75","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2576","Palmkernel Oil","2016","2016","million Kcal","140447.75","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2576","Palmkernel Oil","2017","2017","million Kcal","154026.6","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2576","Palmkernel Oil","2018","2018","million Kcal","142805.24","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2576","Palmkernel Oil","2019","2019","million Kcal","133144.68","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2576","Palmkernel Oil","2020","2020","million Kcal","146330.62","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2576","Palmkernel Oil","2021","2021","million Kcal","148138.39","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2576","Palmkernel Oil","2010","2010","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2576","Palmkernel Oil","2011","2011","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2576","Palmkernel Oil","2012","2012","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2576","Palmkernel Oil","2013","2013","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2576","Palmkernel Oil","2014","2014","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2576","Palmkernel Oil","2015","2015","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2576","Palmkernel Oil","2016","2016","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2576","Palmkernel Oil","2017","2017","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2576","Palmkernel Oil","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2576","Palmkernel Oil","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2576","Palmkernel Oil","2020","2020","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2576","Palmkernel Oil","2021","2021","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2576","Palmkernel Oil","2010","2010","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2576","Palmkernel Oil","2011","2011","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2576","Palmkernel Oil","2012","2012","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2576","Palmkernel Oil","2013","2013","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2576","Palmkernel Oil","2014","2014","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2576","Palmkernel Oil","2015","2015","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2576","Palmkernel Oil","2016","2016","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2576","Palmkernel Oil","2017","2017","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2576","Palmkernel Oil","2018","2018","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2576","Palmkernel Oil","2019","2019","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2576","Palmkernel Oil","2020","2020","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2576","Palmkernel Oil","2021","2021","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2576","Palmkernel Oil","2010","2010","t","15000","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2576","Palmkernel Oil","2011","2011","t","15000","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2576","Palmkernel Oil","2012","2012","t","15000","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2576","Palmkernel Oil","2013","2013","t","15000","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2576","Palmkernel Oil","2014","2014","t","15062.58","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2576","Palmkernel Oil","2015","2015","t","15353.42","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2576","Palmkernel Oil","2016","2016","t","15605.31","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2576","Palmkernel Oil","2017","2017","t","17114.07","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2576","Palmkernel Oil","2018","2018","t","15867.25","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2576","Palmkernel Oil","2019","2019","t","14793.85","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2576","Palmkernel Oil","2020","2020","t","16258.96","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2576","Palmkernel Oil","2021","2021","t","16459.82","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2577","Palm Oil","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2577","Palm Oil","2011","2011","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2577","Palm Oil","2012","2012","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2577","Palm Oil","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2577","Palm Oil","2014","2014","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2577","Palm Oil","2015","2015","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2577","Palm Oil","2016","2016","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2577","Palm Oil","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2577","Palm Oil","2018","2018","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2577","Palm Oil","2019","2019","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2577","Palm Oil","2020","2020","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2577","Palm Oil","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2010","2010","kcal/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2011","2011","kcal/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2012","2012","kcal/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2013","2013","kcal/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2014","2014","kcal/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2015","2015","kcal/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2016","2016","kcal/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2017","2017","kcal/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2018","2018","kcal/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2019","2019","kcal/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2020","2020","kcal/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2577","Palm Oil","2021","2021","kcal/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2577","Palm Oil","2010","2010","million Kcal","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2577","Palm Oil","2011","2011","million Kcal","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2577","Palm Oil","2012","2012","million Kcal","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2577","Palm Oil","2013","2013","million Kcal","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2577","Palm Oil","2014","2014","million Kcal","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2577","Palm Oil","2015","2015","million Kcal","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2577","Palm Oil","2016","2016","million Kcal","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2577","Palm Oil","2017","2017","million Kcal","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2577","Palm Oil","2018","2018","million Kcal","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2577","Palm Oil","2019","2019","million Kcal","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2577","Palm Oil","2020","2020","million Kcal","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2577","Palm Oil","2021","2021","million Kcal","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2577","Palm Oil","2010","2010","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2577","Palm Oil","2011","2011","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2577","Palm Oil","2012","2012","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2577","Palm Oil","2013","2013","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2577","Palm Oil","2014","2014","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2577","Palm Oil","2015","2015","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2577","Palm Oil","2016","2016","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2577","Palm Oil","2017","2017","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2577","Palm Oil","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2577","Palm Oil","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2577","Palm Oil","2020","2020","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2577","Palm Oil","2021","2021","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2577","Palm Oil","2010","2010","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2577","Palm Oil","2011","2011","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2577","Palm Oil","2012","2012","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2577","Palm Oil","2013","2013","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2577","Palm Oil","2014","2014","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2577","Palm Oil","2015","2015","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2577","Palm Oil","2016","2016","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2577","Palm Oil","2017","2017","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2577","Palm Oil","2018","2018","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2577","Palm Oil","2019","2019","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2577","Palm Oil","2020","2020","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2577","Palm Oil","2021","2021","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2577","Palm Oil","2010","2010","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2577","Palm Oil","2011","2011","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2577","Palm Oil","2012","2012","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2577","Palm Oil","2013","2013","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2577","Palm Oil","2014","2014","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2577","Palm Oil","2015","2015","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2577","Palm Oil","2016","2016","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2577","Palm Oil","2017","2017","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2577","Palm Oil","2018","2018","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2577","Palm Oil","2019","2019","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2577","Palm Oil","2020","2020","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2577","Palm Oil","2021","2021","t","0","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2578","Coconut Oil","2010","2010","kg","0.2","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2578","Coconut Oil","2011","2011","kg","0.2","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2578","Coconut Oil","2012","2012","kg","0.2","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2578","Coconut Oil","2013","2013","kg","0.2","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2578","Coconut Oil","2014","2014","kg","0.2","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2578","Coconut Oil","2015","2015","kg","0.2","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2578","Coconut Oil","2016","2016","kg","0.2","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2578","Coconut Oil","2017","2017","kg","0.19","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2578","Coconut Oil","2018","2018","kg","0.2","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2578","Coconut Oil","2019","2019","kg","0.2","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2578","Coconut Oil","2020","2020","kg","0.2","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2578","Coconut Oil","2021","2021","kg","0.2","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2010","2010","kcal/cap/d","4.98","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2011","2011","kcal/cap/d","4.94","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2012","2012","kcal/cap/d","4.89","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2013","2013","kcal/cap/d","4.85","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2014","2014","kcal/cap/d","4.81","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2015","2015","kcal/cap/d","4.92","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2016","2016","kcal/cap/d","4.85","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2017","2017","kcal/cap/d","4.74","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2018","2018","kcal/cap/d","4.81","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2019","2019","kcal/cap/d","4.97","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2020","2020","kcal/cap/d","4.98","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2578","Coconut Oil","2021","2021","kcal/cap/d","5","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2578","Coconut Oil","2010","2010","million Kcal","565740","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2578","Coconut Oil","2011","2011","million Kcal","565740","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2578","Coconut Oil","2012","2012","million Kcal","565740","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2578","Coconut Oil","2013","2013","million Kcal","565740","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2578","Coconut Oil","2014","2014","million Kcal","565138.79","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2578","Coconut Oil","2015","2015","million Kcal","583503.57","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2578","Coconut Oil","2016","2016","million Kcal","578972.67","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2578","Coconut Oil","2017","2017","million Kcal","570481.1","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2578","Coconut Oil","2018","2018","million Kcal","582585.63","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2578","Coconut Oil","2019","2019","million Kcal","606578.27","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2578","Coconut Oil","2020","2020","million Kcal","610606.43","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2578","Coconut Oil","2021","2021","million Kcal","615565.06","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2578","Coconut Oil","2010","2010","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2578","Coconut Oil","2011","2011","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2578","Coconut Oil","2012","2012","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2578","Coconut Oil","2013","2013","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2578","Coconut Oil","2014","2014","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2578","Coconut Oil","2015","2015","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2578","Coconut Oil","2016","2016","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2578","Coconut Oil","2017","2017","g/cap/d","0","E","Estimated value"
